BCM2835 Library Version: 10050
SPI activated
Initialization succesfull!
The device should be in RDATAC now
1132	192	1.514054e-03V		1.961804e-03V		1.239109e-03V		2.002430e-03V		1.970101e-03V		1.820469e-03V		1.949787e-03V		1.462841e-03V		
1133	192	1.510906e-03V		1.962948e-03V		1.235104e-03V		1.999569e-03V		1.969242e-03V		1.816464e-03V		1.952362e-03V		1.461125e-03V		
1134	192	1.509476e-03V		1.964092e-03V		1.233959e-03V		2.001286e-03V		1.970673e-03V		1.813317e-03V		1.951504e-03V		1.464558e-03V		
1135	192	1.507473e-03V		1.965237e-03V		1.237393e-03V		2.004147e-03V		1.970959e-03V		1.813317e-03V		1.949215e-03V		1.461983e-03V		
1136	192	1.511193e-03V		1.966381e-03V		1.236820e-03V		2.001286e-03V		1.971531e-03V		1.816464e-03V		1.948929e-03V		1.460838e-03V		
1137	192	1.512337e-03V		1.965237e-03V		1.237679e-03V		1.996422e-03V		1.968384e-03V		1.819611e-03V		1.950646e-03V		1.464272e-03V		
1138	192	1.510906e-03V		1.962376e-03V		1.237965e-03V		1.996708e-03V		1.967812e-03V		1.817036e-03V		1.951790e-03V		1.467133e-03V		
1139	192	1.509190e-03V		1.963806e-03V		1.236820e-03V		1.998139e-03V		1.967240e-03V		1.816464e-03V		1.951218e-03V		1.463986e-03V		
1140	192	1.505184e-03V		1.964379e-03V		1.237679e-03V		1.998711e-03V		1.970101e-03V		1.818466e-03V		1.950360e-03V		1.458550e-03V		
1141	192	1.507187e-03V		1.964951e-03V		1.239109e-03V		1.998139e-03V		1.968670e-03V		1.817894e-03V		1.950360e-03V		1.461125e-03V		
1142	192	1.509762e-03V		1.966667e-03V		1.237679e-03V		2.001000e-03V		1.969815e-03V		1.816464e-03V		1.952362e-03V		1.463700e-03V		
1143	192	1.510620e-03V		1.964665e-03V		1.236820e-03V		2.001000e-03V		1.971817e-03V		1.815033e-03V		1.950073e-03V		1.461697e-03V		
1144	192	1.507759e-03V		1.963520e-03V		1.236534e-03V		1.999569e-03V		1.970673e-03V		1.812458e-03V		1.951504e-03V		1.457405e-03V		
1145	192	1.508904e-03V		1.965809e-03V		1.235390e-03V		1.996422e-03V		1.973248e-03V		1.816750e-03V		1.950646e-03V		1.463127e-03V		
1146	192	1.508618e-03V		1.967240e-03V		1.235676e-03V		1.996708e-03V		1.970387e-03V		1.817894e-03V		1.953793e-03V		1.462555e-03V		
1147	192	1.510906e-03V		1.964379e-03V		1.238537e-03V		2.000427e-03V		1.968670e-03V		1.819039e-03V		1.952076e-03V		1.461697e-03V		
1148	192	1.509476e-03V		1.963806e-03V		1.237106e-03V		2.002430e-03V		1.968670e-03V		1.814175e-03V		1.951790e-03V		1.463700e-03V		
1149	192	1.508618e-03V		1.964379e-03V		1.236534e-03V		2.001000e-03V		1.970387e-03V		1.816178e-03V		1.955223e-03V		1.458264e-03V		
1150	192	1.509762e-03V		1.963806e-03V		1.234818e-03V		2.003861e-03V		1.973820e-03V		1.819325e-03V		1.949501e-03V		1.462555e-03V		
1151	192	1.508045e-03V		1.962948e-03V		1.234245e-03V		2.003289e-03V		1.972389e-03V		1.816464e-03V		1.950646e-03V		1.462269e-03V		
1152	192	1.509190e-03V		1.962376e-03V		1.237679e-03V		1.999855e-03V		1.969528e-03V		1.814747e-03V		1.953507e-03V		1.462269e-03V		
1153	192	1.507473e-03V		1.962948e-03V		1.239395e-03V		1.998425e-03V		1.971531e-03V		1.813889e-03V		1.951790e-03V		1.462555e-03V		
1154	192	1.510048e-03V		1.967240e-03V		1.234245e-03V		1.999283e-03V		1.970387e-03V		1.816178e-03V		1.949501e-03V		1.466561e-03V		
1155	192	1.509762e-03V		1.966667e-03V		1.237679e-03V		2.001000e-03V		1.971245e-03V		1.816178e-03V		1.954365e-03V		1.465130e-03V		
1156	192	1.507187e-03V		1.965237e-03V		1.238251e-03V		2.001572e-03V		1.970101e-03V		1.819039e-03V		1.950932e-03V		1.462841e-03V		
1157	192	1.507473e-03V		1.966667e-03V		1.236820e-03V		2.003002e-03V		1.971531e-03V		1.819897e-03V		1.950073e-03V		1.464272e-03V		
1158	192	1.511765e-03V		1.964379e-03V		1.237679e-03V		2.001858e-03V		1.971531e-03V		1.819897e-03V		1.950360e-03V		1.463700e-03V		
1159	192	1.509476e-03V		1.960659e-03V		1.238251e-03V		2.000714e-03V		1.970387e-03V		1.817894e-03V		1.952934e-03V		1.461411e-03V		
1160	192	1.510334e-03V		1.964379e-03V		1.240540e-03V		1.999283e-03V		1.971245e-03V		1.815605e-03V		1.957512e-03V		1.460552e-03V		
1161	192	1.510334e-03V		1.964951e-03V		1.240540e-03V		2.000141e-03V		1.968670e-03V		1.814747e-03V		1.956082e-03V		1.460266e-03V		
1162	192	1.510906e-03V		1.962948e-03V		1.240254e-03V		1.998711e-03V		1.968098e-03V		1.815319e-03V		1.954651e-03V		1.461411e-03V		
1163	192	1.511765e-03V		1.966095e-03V		1.237679e-03V		2.001858e-03V		1.971531e-03V		1.816178e-03V		1.954937e-03V		1.460552e-03V		
1164	192	1.511479e-03V		1.966667e-03V		1.239109e-03V		2.000714e-03V		1.975823e-03V		1.814175e-03V		1.952934e-03V		1.462269e-03V		
1165	192	1.511479e-03V		1.964379e-03V		1.239681e-03V		2.001000e-03V		1.973820e-03V		1.814175e-03V		1.953221e-03V		1.465130e-03V		
1166	192	1.513195e-03V		1.963806e-03V		1.236534e-03V		1.998425e-03V		1.969528e-03V		1.817894e-03V		1.951218e-03V		1.465702e-03V		
1167	192	1.507473e-03V		1.966381e-03V		1.237679e-03V		1.995564e-03V		1.966667e-03V		1.818466e-03V		1.953507e-03V		1.462555e-03V		
1168	192	1.510906e-03V		1.964951e-03V		1.234818e-03V		1.998711e-03V		1.972103e-03V		1.817894e-03V		1.950932e-03V		1.461125e-03V		
1169	192	1.510620e-03V		1.966381e-03V		1.238251e-03V		2.002430e-03V		1.971531e-03V		1.815891e-03V		1.954937e-03V		1.464272e-03V		
1170	192	1.510048e-03V		1.962090e-03V		1.241970e-03V		2.005863e-03V		1.970673e-03V		1.815319e-03V		1.952076e-03V		1.460552e-03V		
1171	192	1.513195e-03V		1.960945e-03V		1.240540e-03V		2.003861e-03V		1.969242e-03V		1.817894e-03V		1.954937e-03V		1.459408e-03V		
1172	192	1.509476e-03V		1.962662e-03V		1.239681e-03V		2.003002e-03V		1.968098e-03V		1.817894e-03V		1.952934e-03V		1.462269e-03V		
1173	192	1.505470e-03V		1.966381e-03V		1.239967e-03V		2.003002e-03V		1.975537e-03V		1.817322e-03V		1.951504e-03V		1.461697e-03V		
1174	192	1.510048e-03V		1.967526e-03V		1.235390e-03V		1.999855e-03V		1.974392e-03V		1.817894e-03V		1.949215e-03V		1.460838e-03V		
1175	192	1.511193e-03V		1.965809e-03V		1.238537e-03V		2.001286e-03V		1.970959e-03V		1.817608e-03V		1.949501e-03V		1.460552e-03V		
1176	192	1.510906e-03V		1.964092e-03V		1.239967e-03V		2.000714e-03V		1.967812e-03V		1.819897e-03V		1.950932e-03V		1.463127e-03V		
1177	192	1.506901e-03V		1.964665e-03V		1.242542e-03V		1.993561e-03V		1.966954e-03V		1.820469e-03V		1.952076e-03V		1.461125e-03V		
1178	192	1.510048e-03V		1.968384e-03V		1.239109e-03V		1.997566e-03V		1.969528e-03V		1.816464e-03V		1.950360e-03V		1.463413e-03V		
1179	192	1.507473e-03V		1.966667e-03V		1.239109e-03V		2.000714e-03V		1.968670e-03V		1.817322e-03V		1.947785e-03V		1.463127e-03V		
1180	192	1.508045e-03V		1.965809e-03V		1.237679e-03V		1.999569e-03V		1.965809e-03V		1.815891e-03V		1.948071e-03V		1.461411e-03V		
1181	192	1.510048e-03V		1.961518e-03V		1.237679e-03V		2.002144e-03V		1.968098e-03V		1.817608e-03V		1.952076e-03V		1.462555e-03V		
1182	192	1.511193e-03V		1.960373e-03V		1.238251e-03V		2.002430e-03V		1.969528e-03V		1.821900e-03V		1.953793e-03V		1.463700e-03V		
1183	192	1.510906e-03V		1.960373e-03V		1.238537e-03V		1.999569e-03V		1.968384e-03V		1.819325e-03V		1.953221e-03V		1.462269e-03V		
1184	192	1.508904e-03V		1.964092e-03V		1.237679e-03V		1.996708e-03V		1.970387e-03V		1.815605e-03V		1.950646e-03V		1.459408e-03V		
1185	192	1.506043e-03V		1.962090e-03V		1.239109e-03V		1.999569e-03V		1.970673e-03V		1.816178e-03V		1.950073e-03V		1.461411e-03V		
1186	192	1.507187e-03V		1.964665e-03V		1.238823e-03V		2.000141e-03V		1.974392e-03V		1.821900e-03V		1.948929e-03V		1.459980e-03V		
1187	192	1.508904e-03V		1.964665e-03V		1.237106e-03V		2.001286e-03V		1.971531e-03V		1.818753e-03V		1.952362e-03V		1.461697e-03V		
1188	192	1.510620e-03V		1.966095e-03V		1.236248e-03V		1.998139e-03V		1.971817e-03V		1.816178e-03V		1.955796e-03V		1.463127e-03V		
1189	192	1.508904e-03V		1.963806e-03V		1.234818e-03V		1.997280e-03V		1.970673e-03V		1.818466e-03V		1.951218e-03V		1.464844e-03V		
1190	192	1.508904e-03V		1.965237e-03V		1.237679e-03V		1.999569e-03V		1.972962e-03V		1.817608e-03V		1.949501e-03V		1.465988e-03V		
1191	192	1.511479e-03V		1.964951e-03V		1.243401e-03V		2.000141e-03V		1.969528e-03V		1.817894e-03V		1.953793e-03V		1.465988e-03V		
1192	192	1.508045e-03V		1.962376e-03V		1.239681e-03V		2.001858e-03V		1.968956e-03V		1.819611e-03V		1.950360e-03V		1.461983e-03V		
1193	192	1.507187e-03V		1.961518e-03V		1.237965e-03V		2.001572e-03V		1.969242e-03V		1.817036e-03V		1.948643e-03V		1.461411e-03V		
1194	192	1.507473e-03V		1.965237e-03V		1.234245e-03V		1.998711e-03V		1.968670e-03V		1.817036e-03V		1.953793e-03V		1.463127e-03V		
1195	192	1.510048e-03V		1.965809e-03V		1.236820e-03V		2.002430e-03V		1.966667e-03V		1.816750e-03V		1.952934e-03V		1.464844e-03V		
1196	192	1.510334e-03V		1.961518e-03V		1.237106e-03V		2.004147e-03V		1.972103e-03V		1.818466e-03V		1.952076e-03V		1.465130e-03V		
1197	192	1.510048e-03V		1.962376e-03V		1.239967e-03V		2.002144e-03V		1.972389e-03V		1.817036e-03V		1.954937e-03V		1.466561e-03V		
1198	192	1.510906e-03V		1.961518e-03V		1.239967e-03V		1.999569e-03V		1.971245e-03V		1.816178e-03V		1.954365e-03V		1.462555e-03V		
1199	192	1.510334e-03V		1.959515e-03V		1.238251e-03V		1.997853e-03V		1.965809e-03V		1.816750e-03V		1.953507e-03V		1.459694e-03V		
1200	192	1.509476e-03V		1.964092e-03V		1.241112e-03V		2.001572e-03V		1.967526e-03V		1.815891e-03V		1.953793e-03V		1.463127e-03V		
1201	192	1.508045e-03V		1.966667e-03V		1.239967e-03V		2.001286e-03V		1.970101e-03V		1.819325e-03V		1.955509e-03V		1.461697e-03V		
1202	192	1.509762e-03V		1.964951e-03V		1.234818e-03V		2.002716e-03V		1.969528e-03V		1.818753e-03V		1.953221e-03V		1.460266e-03V		
1203	192	1.508904e-03V		1.960659e-03V		1.236820e-03V		1.998711e-03V		1.972389e-03V		1.817894e-03V		1.952362e-03V		1.461411e-03V		
1204	192	1.508904e-03V		1.962376e-03V		1.241398e-03V		2.000714e-03V		1.971817e-03V		1.820469e-03V		1.950932e-03V		1.461411e-03V		
1205	192	1.510048e-03V		1.965237e-03V		1.240540e-03V		2.002430e-03V		1.967812e-03V		1.818753e-03V		1.948643e-03V		1.463127e-03V		
1206	192	1.513195e-03V		1.962376e-03V		1.237106e-03V		1.999569e-03V		1.969242e-03V		1.817608e-03V		1.954365e-03V		1.462269e-03V		
1207	192	1.512051e-03V		1.964092e-03V		1.233387e-03V		1.998711e-03V		1.966954e-03V		1.815033e-03V		1.957226e-03V		1.461983e-03V		
1208	192	1.510334e-03V		1.962948e-03V		1.237106e-03V		2.001858e-03V		1.967812e-03V		1.815605e-03V		1.953507e-03V		1.466561e-03V		
1209	192	1.506901e-03V		1.962376e-03V		1.237393e-03V		1.998711e-03V		1.971531e-03V		1.815605e-03V		1.953507e-03V		1.465702e-03V		
1210	192	1.508045e-03V		1.965237e-03V		1.236534e-03V		1.999569e-03V		1.971245e-03V		1.817894e-03V		1.954365e-03V		1.465416e-03V		
1211	192	1.508904e-03V		1.964379e-03V		1.240826e-03V		1.999283e-03V		1.970387e-03V		1.820469e-03V		1.952934e-03V		1.465702e-03V		
1212	192	1.511193e-03V		1.964665e-03V		1.241398e-03V		1.999283e-03V		1.971531e-03V		1.818753e-03V		1.954079e-03V		1.465416e-03V		
1213	192	1.514912e-03V		1.965237e-03V		1.242829e-03V		2.001858e-03V		1.971531e-03V		1.819325e-03V		1.956082e-03V		1.463127e-03V		
1214	192	1.512337e-03V		1.962090e-03V		1.242829e-03V		1.999569e-03V		1.970101e-03V		1.819611e-03V		1.955796e-03V		1.460266e-03V		
1215	192	1.512337e-03V		1.962090e-03V		1.239109e-03V		1.999283e-03V		1.968670e-03V		1.822186e-03V		1.954365e-03V		1.466274e-03V		
1216	192	1.512909e-03V		1.962376e-03V		1.238823e-03V		2.001000e-03V		1.971531e-03V		1.820755e-03V		1.951218e-03V		1.461697e-03V		
1217	192	1.509762e-03V		1.962376e-03V		1.239109e-03V		1.999283e-03V		1.970959e-03V		1.816464e-03V		1.949215e-03V		1.460266e-03V		
1218	192	1.511479e-03V		1.964951e-03V		1.238537e-03V		2.001000e-03V		1.969242e-03V		1.816464e-03V		1.952934e-03V		1.461697e-03V		
1219	192	1.510906e-03V		1.961518e-03V		1.237106e-03V		1.999855e-03V		1.971531e-03V		1.817322e-03V		1.958657e-03V		1.459408e-03V		
1220	192	1.511765e-03V		1.966381e-03V		1.239681e-03V		2.001286e-03V		1.971817e-03V		1.819039e-03V		1.954937e-03V		1.460266e-03V		
1221	192	1.509476e-03V		1.963520e-03V		1.239109e-03V		2.002144e-03V		1.970959e-03V		1.816178e-03V		1.954079e-03V		1.463413e-03V		
1222	192	1.510334e-03V		1.963234e-03V		1.237679e-03V		2.003861e-03V		1.969815e-03V		1.815605e-03V		1.954079e-03V		1.463413e-03V		
1223	192	1.507759e-03V		1.966095e-03V		1.241684e-03V		1.999569e-03V		1.970387e-03V		1.817894e-03V		1.951504e-03V		1.463986e-03V		
1224	192	1.509762e-03V		1.964951e-03V		1.237393e-03V		2.000714e-03V		1.967240e-03V		1.818753e-03V		1.953793e-03V		1.462841e-03V		
1225	192	1.509762e-03V		1.966381e-03V		1.238251e-03V		2.003861e-03V		1.968670e-03V		1.817894e-03V		1.957798e-03V		1.463700e-03V		
1226	192	1.510906e-03V		1.965237e-03V		1.237679e-03V		2.003861e-03V		1.970959e-03V		1.819611e-03V		1.954079e-03V		1.461697e-03V		
1227	192	1.511765e-03V		1.967240e-03V		1.237965e-03V		2.004433e-03V		1.972962e-03V		1.820469e-03V		1.952076e-03V		1.461411e-03V		
1228	192	1.510334e-03V		1.966381e-03V		1.238251e-03V		2.003289e-03V		1.972389e-03V		1.820469e-03V		1.952076e-03V		1.460266e-03V		
1229	192	1.504040e-03V		1.962376e-03V		1.239109e-03V		1.997853e-03V		1.971531e-03V		1.820469e-03V		1.951790e-03V		1.462841e-03V		
1230	192	1.506901e-03V		1.963520e-03V		1.237393e-03V		1.999569e-03V		1.972962e-03V		1.819325e-03V		1.956082e-03V		1.461411e-03V		
1231	192	1.509762e-03V		1.964379e-03V		1.237679e-03V		2.005005e-03V		1.968098e-03V		1.816178e-03V		1.954365e-03V		1.461125e-03V		
1232	192	1.508045e-03V		1.965237e-03V		1.240540e-03V		2.001858e-03V		1.967812e-03V		1.816464e-03V		1.952934e-03V		1.463413e-03V		
1233	192	1.508045e-03V		1.965523e-03V		1.239395e-03V		1.999855e-03V		1.971245e-03V		1.817322e-03V		1.951504e-03V		1.465702e-03V		
1234	192	1.506615e-03V		1.964665e-03V		1.237106e-03V		2.001000e-03V		1.973248e-03V		1.817608e-03V		1.948071e-03V		1.462841e-03V		
1235	192	1.507473e-03V		1.960945e-03V		1.234532e-03V		1.999855e-03V		1.968384e-03V		1.820469e-03V		1.953793e-03V		1.461411e-03V		
1236	192	1.505757e-03V		1.964665e-03V		1.233673e-03V		1.999569e-03V		1.968956e-03V		1.817608e-03V		1.958657e-03V		1.465988e-03V		
1237	192	1.512909e-03V		1.962948e-03V		1.236248e-03V		2.000714e-03V		1.969528e-03V		1.818180e-03V		1.954079e-03V		1.465416e-03V		
1238	192	1.509476e-03V		1.967812e-03V		1.241112e-03V		2.002144e-03V		1.970101e-03V		1.816464e-03V		1.953221e-03V		1.461697e-03V		
1239	192	1.509762e-03V		1.964379e-03V		1.239395e-03V		2.005005e-03V		1.970387e-03V		1.817894e-03V		1.954079e-03V		1.461125e-03V		
1240	192	1.508904e-03V		1.965523e-03V		1.236248e-03V		2.003575e-03V		1.967240e-03V		1.819325e-03V		1.956368e-03V		1.463700e-03V		
1241	192	1.507759e-03V		1.963806e-03V		1.239395e-03V		2.000714e-03V		1.966954e-03V		1.817608e-03V		1.952648e-03V		1.463127e-03V		
1242	192	1.508904e-03V		1.962948e-03V		1.241970e-03V		1.998711e-03V		1.972103e-03V		1.817894e-03V		1.951504e-03V		1.462841e-03V		
1243	192	1.508618e-03V		1.963806e-03V		1.239109e-03V		2.001000e-03V		1.971245e-03V		1.815605e-03V		1.953507e-03V		1.467705e-03V		
1244	192	1.510334e-03V		1.958370e-03V		1.235676e-03V		2.000141e-03V		1.968384e-03V		1.815605e-03V		1.953507e-03V		1.465130e-03V		
1245	192	1.510048e-03V		1.962662e-03V		1.236534e-03V		2.002430e-03V		1.966667e-03V		1.819897e-03V		1.951504e-03V		1.461983e-03V		
1246	192	1.511479e-03V		1.964379e-03V		1.239395e-03V		2.003861e-03V		1.963234e-03V		1.821041e-03V		1.952076e-03V		1.461697e-03V		
1247	192	1.508331e-03V		1.962948e-03V		1.239967e-03V		2.002144e-03V		1.965809e-03V		1.816464e-03V		1.950646e-03V		1.462555e-03V		
1248	192	1.507187e-03V		1.960659e-03V		1.239109e-03V		2.000141e-03V		1.967240e-03V		1.812172e-03V		1.949501e-03V		1.461983e-03V		
1249	192	1.508618e-03V		1.961518e-03V		1.236820e-03V		1.998139e-03V		1.967526e-03V		1.816178e-03V		1.954937e-03V		1.462555e-03V		
1250	192	1.510906e-03V		1.963520e-03V		1.235104e-03V		2.001572e-03V		1.970959e-03V		1.816178e-03V		1.953793e-03V		1.463986e-03V		
1251	192	1.508045e-03V		1.964665e-03V		1.239681e-03V		2.003861e-03V		1.968956e-03V		1.816178e-03V		1.956082e-03V		1.462555e-03V		
1252	192	1.511193e-03V		1.963806e-03V		1.239681e-03V		1.999283e-03V		1.968670e-03V		1.819039e-03V		1.954937e-03V		1.465702e-03V		
1253	192	1.510048e-03V		1.964092e-03V		1.234245e-03V		1.999283e-03V		1.973534e-03V		1.820469e-03V		1.955223e-03V		1.463700e-03V		
1254	192	1.509476e-03V		1.964951e-03V		1.236534e-03V		1.999283e-03V		1.973820e-03V		1.817894e-03V		1.954365e-03V		1.464272e-03V		
1255	192	1.508904e-03V		1.961804e-03V		1.239109e-03V		2.002430e-03V		1.971245e-03V		1.817894e-03V		1.954937e-03V		1.462269e-03V		
1256	192	1.505757e-03V		1.962090e-03V		1.239967e-03V		2.002430e-03V		1.968956e-03V		1.817608e-03V		1.956082e-03V		1.460266e-03V		
1257	192	1.505184e-03V		1.964665e-03V		1.238537e-03V		2.000714e-03V		1.972676e-03V		1.817036e-03V		1.955223e-03V		1.462269e-03V		
1258	192	1.507759e-03V		1.959229e-03V		1.239109e-03V		2.000427e-03V		1.968098e-03V		1.818466e-03V		1.950646e-03V		1.465988e-03V		
1259	192	1.510906e-03V		1.962090e-03V		1.241112e-03V		2.002430e-03V		1.970101e-03V		1.815891e-03V		1.954079e-03V		1.460838e-03V		
1260	192	1.512051e-03V		1.965523e-03V		1.238251e-03V		2.001000e-03V		1.968670e-03V		1.819325e-03V		1.952934e-03V		1.463700e-03V		
1261	192	1.512337e-03V		1.966667e-03V		1.237106e-03V		2.002144e-03V		1.968098e-03V		1.818180e-03V		1.952934e-03V		1.463700e-03V		
1262	192	1.510906e-03V		1.961518e-03V		1.235390e-03V		2.002430e-03V		1.967240e-03V		1.817894e-03V		1.954365e-03V		1.463986e-03V		
1263	192	1.508618e-03V		1.962090e-03V		1.237106e-03V		2.001000e-03V		1.967812e-03V		1.817036e-03V		1.954079e-03V		1.463986e-03V		
1264	192	1.510906e-03V		1.965237e-03V		1.238251e-03V		2.001858e-03V		1.970101e-03V		1.816464e-03V		1.950646e-03V		1.465130e-03V		
1265	192	1.510048e-03V		1.965523e-03V		1.239681e-03V		2.001858e-03V		1.969528e-03V		1.816178e-03V		1.953507e-03V		1.460838e-03V		
1266	192	1.509762e-03V		1.963806e-03V		1.239395e-03V		2.002430e-03V		1.967812e-03V		1.813889e-03V		1.955796e-03V		1.460552e-03V		
1267	192	1.507187e-03V		1.967240e-03V		1.237965e-03V		1.999569e-03V		1.968098e-03V		1.815319e-03V		1.952362e-03V		1.462841e-03V		
1268	192	1.509476e-03V		1.963806e-03V		1.237679e-03V		1.997280e-03V		1.969242e-03V		1.815605e-03V		1.947785e-03V		1.461411e-03V		
1269	192	1.510906e-03V		1.962376e-03V		1.239967e-03V		1.997853e-03V		1.972676e-03V		1.817036e-03V		1.951218e-03V		1.458836e-03V		
1270	192	1.424217e-03V		1.883984e-03V		1.156140e-03V		1.915741e-03V		1.890564e-03V		1.734638e-03V		1.872254e-03V		1.377297e-03V		
1271	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		6.008149e-06V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1272	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1273	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1274	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1275	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1276	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1277	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1278	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1279	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1280	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1281	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1282	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1283	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1284	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1285	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1286	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1287	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1288	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1289	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1290	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1291	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1292	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1293	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1294	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1295	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1296	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1297	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1298	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1299	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1300	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1301	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1302	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1303	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1304	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1305	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
1306	192	-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		-2.861023e-07V		
